0.0001  0.010101095168977628 1.0082876216039113e-05
0.00013182567385564074  0.010101094448074045 1.0084782196103522e-05
0.00017378008287493763  0.010101093195574626 1.0088113177968071e-05
0.00022908676527677723  0.010101091019844927 1.0093958242189888e-05
0.0003019951720402016  0.010101086744837324 4.02317910384984e-06
0.00039810717055349735  0.010101080186498365 4.041632183387358e-06
0.0005248074602497723  0.010101068812366248 4.075202363953342e-06
0.0006918309709189362  0.010101049113405688 4.1379370005144965e-06
0.0009120108393559096  0.010101015071299003 4.259529736911704e-06
0.001202264434617413  0.010100956432220112 4.505377606304764e-06
0.001584893192461114  0.010100855834896012 5.020902487897031e-06
0.0020892961308540386  0.010100683860010624 6.111816562219933e-06
0.002754228703338166  0.010100380265590507 6.835804871026356e-06
0.003630780547701014  0.010099870320257302 6.759439060529998e-06
0.00478630092322638  0.010099012456564211 6.3039703076669615e-06
0.00630957344480193  0.01009758661963921 4.9032317773881676e-06
0.008317637711026709  0.010095197752559907 7.666298772763925e-06
0.01096478196143185  0.010091262115319794 7.687290869602787e-06
0.01445439770745928  0.010084993631093466 1.3389652999719337e-07
0.019054607179632463  0.010074931160386888 5.939403626940842e-07
0.025118864315095794  0.01005932990445476 9.949595034322578e-07
0.03311311214825911  0.01003496245477625 1.4161117546998558e-07
0.04365158322401656  0.009998588307879796 3.375114603016219e-06
0.057543993733715666  0.009946026354012405 5.1085314787154e-06
0.07585775750291836  0.009867105830718743 8.227391250670826e-06
0.1  0.00975966054942698 3.0382882942915634e-06
0.13182567385564073  0.009606573938864249 5.183912512618169e-06
0.17378008287493746  0.009405880148132038 7.519039142808461e-06
0.22908676527677724  0.009143481928451672 7.339310388476916e-06
0.3019951720402016  0.008811365878101012 6.404205639321452e-06
0.3981071705534969  0.008402540601810296 8.059479336579359e-06
0.5248074602497723  0.007911932075644055 5.48226041025394e-06
0.6918309709189363  0.007344233780821352 4.019668669695345e-06
0.9120108393559097  0.006706849783708066 4.844078151716569e-06
1.2022644346174132  0.0060122273222481355 3.4348777020798538e-06
1.584893192461114  0.005283297876053491 3.0487178642193728e-06
2.089296130854041  0.0045365119387460705 2.775073895599195e-06
2.754228703338163  0.0038015014908859895 3.756556203893845e-06
3.63078054770101  0.003103035459335977 2.658104601618059e-06
4.7863009232263805  0.002461335683299497 2.0552494365133037e-06
6.30957344480193  0.0018941198474322946 1.8787823873808729e-06
8.317637711026709  0.0014106399798274121 1.2959743822257118e-06
10.964781961431852  0.001014051936953956 1.0062900747244874e-06
14.45439770745928  0.0007015652146308317 5.022576859183827e-07
19.054607179632445  0.000465667418132141 2.2760803846565624e-07
25.11886431509577  0.0002950730599939321 2.8909239436941257e-07
33.11311214825908  0.00017735059453403957 1.7681561508327246e-07
43.65158322401656  0.0001001198469916198 3.324402115989131e-08
57.543993733715666  5.222627404632961e-05 1.0650540588068194e-08
75.85775750291836  2.4375332798343435e-05 1.3605299602051558e-08
100.0  9.410150040034155e-06 7.760141187096336e-09
