0.0001 7.008460183852522
0.00012589254117941674 6.934362915539028
0.00015848931924611142 6.847135911229233
0.00019952623149688788 6.745456377557827
0.00025118864315095795 6.628095277043241
0.00031622776601683794 6.493973913935227
0.00039810717055349735 6.342223167407613
0.0005011872336272725 6.172242523716529
0.000630957344480193 5.983755625695465
0.0007943282347242813 5.776858811640244
0.001 5.552059105699287
0.0012589254117941675 5.310298381567695
0.001584893192461114 5.052960961713997
0.001995262314968879 4.781862720500037
0.002511886431509582 4.499220788751632
0.0031622776601683794 4.207604141073818
0.003981071705534973 3.9098665960155845
0.005011872336272725 3.609064970545948
0.00630957344480193 3.308366198630658
0.00794328234724282 3.0109480516017073
0.01 2.719898605230787
0.012589254117941675 2.4381197406315036
0.01584893192461114 2.168239708649405
0.01995262314968881 1.912539180541431
0.025118864315095822 1.6728942682675552
0.03162277660168379 1.4507388392828608
0.039810717055349734 1.2470471582069182
0.05011872336272725 1.0623365791207022
0.06309573444801936 0.8966887943700139
0.07943282347242822 0.7497871132342546
0.1 0.6209664681206526
0.12589254117941676 0.509272370407137
0.15848931924611143 0.41352487444945574
0.19952623149688808 0.3323837398074726
0.25118864315095824 0.2644113660690258
0.31622776601683794 0.20813065161622363
0.3981071705534973 0.16207562699609562
0.5011872336272725 0.12483346310706517
0.6309573444801936 0.09507718760906175
0.7943282347242822 0.07158910452618908
1. 0.053275461673199805
1.2589254117941688 0.039173324582156784
1.584893192461114 0.02845088636722242
1.9952623149688788 0.020402576707676742
2.5118864315095824 0.014440346832152567
3.1622776601683795 0.010082425007989414
3.9810717055349776 0.0069406857844900105
5.011872336272725 0.004707583266799721
6.309573444801943 0.003143388543802761
7.943282347242821 0.002064264248203976
10. 0.0013315200643993306
12.589254117941687 0.0008422314613421513
15.848931924611142 0.0005212747835696893
19.95262314968883 0.00031473582599773117
25.11886431509582 0.00018458389369195246
31.622776601683793 0.00010446488811760872
39.81071705534978 0.00005645005441092503
50.11872336272725 0.000028576065775013412
63.09573444801943 0.000013022363356434715
79.43282347242821 4.788425714748103e-6
100. 7.536689965224701e-7
